@relation R_data_frame-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Adosado,Apartamento,Atico,Bungalow,Casa,Chalet,Cortijo,Duplex,Estudio,Pareado,Piso,Triplex,Unifamiliar}

@data
?,?,2,2,54.94,62.73,Piso
?,?,2,3,89.9,120.25,Piso
?,?,2,2,63.93,73.1,Piso
302017,?,2,3,86.05,117.87,Piso
?,?,2,3,89.9,120.25,Piso
?,0,2,3,119.85,166.72,Piso
163002.11,?,2,2,70.23,90.99,Piso
176822.88,0,2,2,75.61,99.9,Piso
187859.03,?,2,3,82.45,107.62,Piso
238000,0,2,4,161,177,Casa
128954.6,0,2,4,89.93,110,Piso
161826.7,?,?,?,96.4,119.56,Adosado
104503.59,1,1,3,116,116,Duplex
89356.27,0,1,2,70.32,91.47,Piso
44643.7,0,1,3,64.12,64.12,Piso
41774.6,0,1,3,60,60,Piso
127784.36,?,?,?,128.35,128.35,Adosado
?,0,1,4,127.82,127.82,Casa
108839.34,0,3,3,77.65,95.8,Casa
108839.34,0,3,3,77.65,95.8,Casa
77291.72,0,1,3,64,79,Piso
305196,?,3,4,214.5,269.69,Casa
174709.1,0,2,2,80.89,107.45,Piso
97632,0,1,1,?,57.71,Piso
88354,0,1,1,?,51.92,Piso
184534,?,2,2,?,143.24,Atico
141375,0,1,2,?,88.78,Atico
117856,0,1,1,?,71.58,Piso
149028,0,2,2,?,94.97,Piso
149028,?,2,2,?,94.97,Piso
168393,?,2,3,?,123.98,Piso
104036,?,1,2,?,62.93,Piso
163602,?,2,2,?,104.65,Piso
135834,0,1,2,?,80.05,Piso
149156,?,2,2,?,95.67,Piso
168117,?,2,2,?,110.54,Atico
168117,?,1,1,?,85.86,Atico
153153,?,2,2,?,103.3,Atico
108517,0,1,1,?,68.02,Atico
158546,0,2,2,?,103.43,Atico
94839,0,1,1,?,58.42,Piso
107934.39,0,1,2,86.06,106.75,Piso
281086,?,2,3,87.5,116.7,Piso
295140,?,2,3,89,119.91,Piso
304558,?,2,3,88.65,119.91,Piso
?,0,2,3,103.45,138.49,Atico
?,?,2,3,96.01,124.41,Atico
?,0,2,3,100.02,133.04,Atico
?,?,2,3,88.65,119.91,Piso
?,0,2,3,64.9,80.56,Piso
?,?,2,3,73.1,88.57,Piso
?,0,2,3,77.25,93.32,Piso
?,0,2,3,68.9,82.79,Piso
?,0,2,3,77.45,93.87,Piso
126757.33,1,2,4,122,142,Piso
?,?,2,3,71.18,88.75,Piso
?,0,2,4,96.55,122.87,Piso
?,0,2,3,71.3,88.75,Piso
192904.7,0,2,3,90.2,119.18,Piso
?,0,2,3,71.3,88.75,Piso
?,?,2,3,71.3,88.75,Piso
?,0,2,3,71.3,88.75,Piso
?,0,2,3,71.18,88.75,Piso
?,0,2,3,71.3,88.75,Piso
?,0,2,2,58.98,73.91,Piso
?,0,2,3,96.55,122.87,Piso
148101.14,?,1,1,49.35,60,Piso
78527,?,?,?,193,193,Adosado
76297,?,?,?,180,180,Adosado
100000,0,1,2,49.44,58.57,Piso
47889.85,0,1,3,40,40,Piso
166773.69,1,2,4,116.39,130.03,Piso
146008.1,0,?,?,79.76,79.76,Piso
146647.14,0,?,?,79.66,79.66,Piso
148104.91,0,?,?,78.99,78.99,Piso
149148.04,0,?,?,80.46,80.46,Piso
146292.53,0,?,?,79.66,79.66,Piso
146246.48,0,?,?,79.66,79.66,Piso
146504.29,0,?,?,79.66,79.66,Piso
145457.39,0,?,?,79.66,79.66,Piso
146673.36,0,?,?,78.99,78.99,Piso
