@relation INMUEBLE_SIN_OUTLIER-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R1

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Piso,Casa,Atico,Adosado,Duplex,Apartamento,Chalet}

@data
75463.09,1,?,?,90,116.1,Piso
52986.72,0,?,?,?,78.5,Piso
41844.57,0,1,2,?,52,Piso
76532.32,0,1,2,?,71.46,Piso
96076.4,0,2,3,?,140,Piso
64531.27,0,1,2,54.33,62.3,Piso
61587.12,1,1,2,?,75.98,Piso
58109,1,1,2,?,71.69,Piso
62202.62,1,1,2,?,75.98,Piso
59271.72,1,1,2,?,71.69,Piso
62819.13,1,1,2,?,75.98,Piso
63433.62,1,1,2,?,75.98,Piso
89839,0,2,3,?,106.02,Piso
67869.22,0,1,1,?,64.01,Piso
45317.08,0,1,3,?,84.67,Piso
115926,0,2,3,109.1,133.65,Adosado
233528.93,0,?,3,299.4,333,Casa
100879.71,1,2,3,?,112.11,Piso
63517.11,1,1,2,?,74.69,Piso
79199.39,1,2,3,?,89.7,Piso
76901.93,1,1,2,?,77.9,Piso
87981.02,1,2,3,?,97.81,Piso
123327.97,1,2,3,?,88.11,Piso
87111.22,1,?,?,81.45,91.98,Piso
99377.95,1,2,3,93.71,103.94,Piso
104387.76,1,?,?,100.66,112.3,Piso
117694.01,1,?,?,107.87,126.05,Piso
99535.09,1,?,?,97.19,106.94,Piso
96131.09,1,?,?,94.91,103.94,Piso
106471.9,1,?,?,104.11,112.3,Piso
111477.56,1,?,?,102.95,121.73,Piso
136305.89,1,?,?,105.57,150.26,Piso
114551.04,1,2,3,108,154.31,Piso
137783.68,1,?,?,105,150.56,Duplex
96825.48,1,?,?,87.76,103.68,Piso
96220.95,1,?,?,95.16,103.94,Piso
104073.97,1,?,?,103.37,112.3,Piso
114927.88,1,2,3,106.15,121.73,Piso
140632.43,1,2,3,109.18,124.08,Piso
115583.16,1,?,?,107.05,121.73,Piso
116164.25,1,?,?,107.98,126.18,Piso
117580.99,1,2,3,106.81,128.24,Piso
118905.6,1,2,3,107.76,129.38,Piso
81932.46,1,?,?,77.22,85.2,Piso
118885,1,?,?,108.3,128.24,Piso
119395.48,1,?,?,107.01,129.38,Piso
92052.55,1,?,?,77.15,98.03,Piso
116743.5,1,2,3,106.89,126.18,Piso
118443.45,1,2,3,106.44,128.24,Piso
73467.7,0,1,3,88.94,108.65,Piso
119763.95,1,2,3,107.31,129.37,Piso
146913.59,0,2,3,80.91,105.09,Duplex
53395.3,0,1,2,56,70,Piso
99205.36,0,1,2,?,67.49,Piso
79033.86,0,1,2,54,54,Piso
93287.16,0,2,3,81.69,92.57,Piso
91038.32,0,1,2,?,94,Adosado
114006,0,?,?,106.78,110.4,Adosado
77812.34,0,1,2,58.82,79.74,Piso
79689.2,0,?,?,59.62,80.82,Piso
64779.11,0,1,3,75,95.43,Piso
256079.21,0,1,3,?,154.12,Piso
156410,0,2,3,102.42,123.4,Chalet
116228.95,0,1,3,86.08,111.8,Piso
?,0,2,3,112.33,156.34,Piso
?,0,2,3,112.33,156.34,Piso
?,0,2,3,112.33,156.34,Piso
?,0,2,3,112.33,156.34,Piso
105488.7,1,2,3,97.83,127.07,Piso
54000,0,1,2,60,72,Piso
142952.39,0,2,2,73,84,Piso
138341.24,0,2,3,?,123,Piso
93070.59,0,1,3,80.55,104.17,Piso
46897.84,0,1,3,68.8,82,Piso
371045.64,0,3,?,?,?,Chalet
231652.1,0,4,?,?,?,Casa
79482.26,0,2,3,?,115.78,Piso
100285.43,0,1,2,29.05,38,Chalet
88058.37,0,1,2,?,53,Piso
84200.93,0,1,2,?,54,Piso
118977.28,0,1,2,?,81,Piso
71114,0,1,2,?,47,Piso
79284.39,0,1,2,?,54,Piso
72611,0,1,2,?,47,Piso
72611,0,1,2,?,47,Piso
118926.07,0,1,2,?,81,Piso
80507.38,0,1,2,?,47,Piso
116235.29,0,1,2,?,75,Piso
125533.7,0,1,2,?,81,Piso
80507.38,0,1,2,?,47,Piso
80507.38,0,1,2,?,47,Piso
235705.11,0,4,4,?,266.84,Adosado
229168.54,0,2,3,?,259.44,Adosado
233293.65,0,2,3,?,264.11,Adosado
234936.62,0,2,3,?,265.97,Adosado
227958.39,0,2,3,?,258.07,Adosado
234936.62,0,2,3,?,265.97,Adosado
186897.88,1,2,3,77.15,115.2,Piso
182275.98,1,2,3,74.9,111.83,Piso
186212.76,1,2,3,76.95,114.9,Piso
192588.25,1,2,3,76.95,114.9,Piso
203021.15,1,2,3,79.15,118.18,Piso
192996.04,1,2,3,79.95,114.9,Piso
202905.64,1,2,3,77.11,115.2,Piso
200343.48,1,2,3,79.15,118.18,Piso
125767.4,0,1,2,?,77.1,Piso
20610.72,0,1,2,45,54,Chalet
184052.74,0,?,?,?,144.98,Piso
118375.01,0,2,3,?,109.41,Piso
102484.33,0,1,2,?,69.09,Piso
149167.93,0,2,3,?,117.73,Piso
107575,0,1,2,?,72.55,Piso
127735.9,0,2,3,?,114.52,Piso
157075.37,0,2,3,?,128.43,Piso
207706.55,0,2,3,?,186.37,Piso
200567.32,0,2,3,?,180.85,Piso
120541.36,0,2,3,?,108.07,Piso
206087.17,0,2,3,?,185.38,Piso
204271.12,0,2,3,?,183.59,Piso
152407.73,0,2,3,?,123.12,Piso
109847.19,1,1,2,74.17,96,Atico
94311.16,0,2,3,90,117.89,Piso
182661,0,3,3,142.03,171.12,Adosado
54541.87,0,1,2,?,89,Piso
70335.2,0,2,3,79.63,88,Piso
170353.77,0,2,4,181.67,242.15,Adosado
116499.26,1,1,2,75.79,98.45,Piso
84391.08,0,1,2,?,65.81,Piso
40408.07,0,1,1,?,30.29,Piso
40408.07,0,1,1,?,30.29,Piso
57533.63,0,?,?,?,77,Piso
109360.81,0,1,4,90,103,Piso
153888.13,0,?,?,105.6,119.31,Duplex
105926.07,1,?,?,85.06,106.26,Piso
150251.81,0,1,2,60,73,Piso
179496,?,2,3,79.51,91.04,Piso
?,?,1,3,63.79,79.93,Piso
164372.42,1,?,?,102.32,110.29,Piso
46530.73,0,1,2,?,77,Piso
242057.01,0,2,3,107.36,129.35,Chalet
73381,0,1,2,?,74,Adosado
104041.97,0,1,2,?,78,Adosado
125005.04,0,1,3,136,136,Casa
123490.56,0,1,2,?,93.78,Adosado
114567.19,0,1,2,?,90,Adosado
162820.73,0,2,3,?,121.25,Adosado
115300,0,?,?,?,?,Casa
98347.61,0,1,3,61.1,61.1,Piso
108121.96,1,1,2,?,93.7,Piso
63801.37,0,1,2,?,54,Piso
92142.17,1,1,3,?,94.5,Piso
61773.3,1,1,1,?,50.24,Piso
158124.23,0,2,3,?,247.65,Adosado
183578.08,0,2,4,102,102,Duplex
297971.02,?,2,2,90.25,112.4,Duplex
81156.97,0,2,3,83.01,105,Piso
116711.46,0,2,3,117.26,151,Piso
118257.3,0,2,3,117.24,153,Piso
85794.51,0,2,3,85.96,111,Piso
69956.79,0,2,3,63.09,82,Piso
72885.48,0,2,3,65.97,86,Piso
105890.53,0,2,3,105.86,137,Piso
170658.96,0,2,4,118.5,157.43,Duplex
68696.03,0,1,2,?,49.23,Piso
70709.33,0,1,2,?,52.24,Piso
16000.88,0,1,2,?,45,Casa
70709.33,0,1,2,?,52.24,Piso
68696.03,0,1,2,?,49.23,Piso
138964.51,0,2,3,?,226.38,Adosado
47843.2,0,1,2,54.58,68.16,Piso
53054,0,1,2,69.45,89.73,Piso
136310.25,0,2,2,74.12,74.12,Apartamento
54604.85,0,1,2,66.24,81.19,Piso
58600,0,2,3,77.67,102.56,Piso
131255,0,1,3,?,80,Chalet
591243.38,0,3,6,?,?,Chalet
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
102083.06,0,1,2,65.3,65.3,Apartamento
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
66207.92,0,1,2,?,73.83,Piso
64217.11,0,1,2,?,71.61,Piso
207590.46,0,?,3,140.39,140.39,Duplex
60862.13,0,1,2,?,57.76,Piso
68688.48,0,2,3,?,162.93,Duplex
83582.62,0,2,3,?,205.69,Duplex
40094.04,0,1,2,?,85.06,Piso
30360.42,0,1,2,?,64.41,Piso
30746.93,0,1,2,?,65.23,Piso
24608,0,1,2,?,50.64,Piso
17897.17,0,1,2,?,36.83,Piso
45254,0,1,1,?,41.14,Piso
44389.41,0,1,2,57.07,64.5,Piso
93456.99,1,2,2,78.94,90.42,Piso
99924.15,1,2,2,?,113.54,Piso
224450.92,0,2,3,?,134.47,Piso
112853.67,0,?,?,?,63.28,Piso
122057.66,0,2,3,76.32,87.07,Piso
113380.66,0,1,2,56.85,59.6,Piso
43851.76,0,1,1,?,34.25,Piso
42420.71,0,1,1,?,33.65,Piso
40668.71,0,1,1,?,32.1,Piso
71141.07,0,2,3,106.73,131.66,Adosado
146422,0,2,3,?,160.17,Chalet
76080.85,0,1,3,89.61,115.93,Piso
220269.99,0,3,5,?,178.93,Chalet
66813.6,0,1,3,?,113,Piso
92030.51,0,?,?,?,145,Casa
?,0,3,?,?,?,Casa
127917.68,0,2,3,89.85,107,Piso
74784.61,0,1,3,?,86,Piso
77052.56,0,2,3,?,113,Piso
79263.38,0,?,?,?,69.32,Piso
32983.99,0,2,2,54.4,83.98,Piso
38239.11,0,2,2,66.72,97.36,Piso
53937.73,0,2,3,91.18,137.33,Piso
32983.99,0,2,2,54.4,83.98,Piso
38239.11,0,2,2,66.72,97.36,Piso
53937.73,0,2,3,91.18,137.33,Piso
116055,0,3,3,?,137,Casa
125987.85,0,2,3,89.67,129,Piso
138851,0,2,3,150.89,181.8,Adosado
114640.82,0,1,3,65.59,84.71,Piso
150777.56,0,2,3,?,230.45,Adosado
162816,0,2,2,61.8,72.06,Piso
120464.6,0,2,3,?,130,Piso
115476.17,0,2,3,?,124,Piso
97665.87,0,2,3,?,126,Piso
?,?,2,3,107.93,129.2,Duplex
205532.65,0,3,3,?,89.3,Piso
188155.25,0,3,3,?,98.53,Piso
54763.23,0,1,3,75.67,85,Piso
111566.79,0,1,3,62.55,73,Piso
91544.06,0,2,2,82.53,94.91,Piso
75563.93,0,2,3,88.97,114.53,Piso
168068.77,0,4,6,155,186.46,Casa
68895.67,0,1,2,?,87.71,Piso
110037.3,1,2,3,83.98,108,Piso
101121,1,2,2,66.18,88.71,Piso
121093.38,1,2,3,74.95,101.06,Piso
98151,1,2,3,66.18,88.71,Piso
113684,1,2,3,74.95,101.06,Piso
100353,1,2,2,66.18,88.71,Piso
124447.96,1,2,3,74.95,101.06,Piso
100968,1,2,2,66.18,88.71,Piso
72196.13,0,1,2,?,71.17,Adosado
133122.72,0,2,3,122.01,147,Adosado
79637.97,0,1,3,?,151.42,Piso
69406.17,0,1,2,?,71,Piso
76241.69,0,1,2,40.25,51.92,Piso
165049.37,0,?,?,?,95.12,Piso
88369.86,0,2,3,89.92,112.4,Piso
90339.65,0,2,4,91.2,100,Piso
43168,0,1,4,89.93,97,Piso
91619.33,0,2,3,88.6,101.89,Piso
?,?,2,2,60.22,91.25,Piso
?,?,1,1,34.22,40.3,Piso
?,?,1,1,32.31,38.22,Piso
?,?,2,2,87.55,100.02,Piso
?,?,1,1,32.29,38.22,Piso
101410,0,2,2,?,100.73,Piso
90835,0,2,2,?,89.48,Piso
91558.06,0,2,2,?,89.48,Piso
97288.55,0,1,2,?,96.29,Piso
68616.19,0,1,1,?,63.18,Piso
87083.12,0,2,2,?,85.53,Piso
87968.54,0,2,2,?,85.53,Piso
103283.69,0,2,2,?,102.4,Piso
103118.45,0,2,2,?,100.73,Piso
91615.5,0,2,2,?,89.48,Piso
90986,0,2,2,?,89.48,Piso
97208.52,0,1,2,?,96.29,Piso
68616.19,0,1,1,?,63.18,Piso
86922,0,2,2,?,85.53,Piso
106274.33,0,2,2,?,99.26,Piso
102979.83,0,2,2,?,100.73,Piso
91817.93,0,2,2,?,89.48,Piso
91488.54,0,2,2,?,89.48,Piso
97322.08,0,1,2,?,96.29,Piso
68616.19,0,1,1,?,63.18,Piso
105659,0,2,2,?,99.26,Piso
91034,0,2,2,?,89.48,Piso
96637,0,1,2,?,96.29,Piso
68616.19,0,1,1,?,63.18,Piso
91220.09,0,2,2,?,89.48,Piso
91220.03,0,2,2,?,89.48,Piso
97010.08,0,1,2,?,96.29,Piso
?,?,?,?,99,99,Piso
136139.7,0,1,2,?,76.17,Piso
125704.03,0,1,2,?,73.59,Piso
110952.43,0,1,2,?,73.59,Piso
114647.42,0,1,2,?,76.17,Piso
101921.07,0,1,2,?,67.13,Piso
111462.63,0,1,2,?,73.59,Piso
169490.36,0,2,3,?,113.61,Piso
149540.13,0,1,2,?,95.53,Piso
121456.97,0,1,2,?,73.59,Piso
131046.58,0,1,2,?,80.04,Piso
?,0,2,3,?,?,Chalet
74377.75,1,1,3,85.83,104.39,Piso
?,0,1,3,70.59,85.41,Piso
84714.39,0,1,2,?,80.91,Piso
47960,0,1,3,79,109,Piso
244676.81,0,2,3,?,399.7,Casa
104733.55,0,2,3,113,141,Piso
129337.23,0,1,4,130.8,170.15,Piso
107906.81,1,1,3,91.19,116.41,Piso
110851.77,0,2,3,?,98.46,Piso
68891.17,1,1,2,?,97.43,Piso
44548,0,1,2,?,64.55,Piso
71162.86,0,1,2,?,97.43,Piso
73761.03,0,1,3,77.59,95.17,Piso
75235.14,0,1,1,?,99,Piso
67109.24,0,1,2,?,82,Piso
110369.02,0,2,4,?,143,Piso
110660.16,0,2,4,?,143,Piso
121762.68,0,2,3,95.42,122.3,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
82464.82,1,2,3,66,85.72,Piso
170088.98,0,2,?,206.75,245.86,Adosado
289287.74,0,1,2,92.25,108,Piso
70940.6,1,1,2,48,55,Piso
175533,0,2,2,69.01,70.46,Atico
400234.85,0,?,?,339.7,409.55,Chalet
?,?,?,?,?,150,Chalet
45810.72,0,1,3,60,74,Piso
110772.15,1,2,3,84.01,106.9,Piso
58989.74,1,1,1,33.77,42.16,Piso
104092.35,1,1,2,80.65,102.61,Piso
135602.96,1,2,3,87.07,111.7,Piso
144414.82,1,2,3,88.76,120.67,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Duplex
53460.16,0,2,2,?,52,Casa
133966.17,0,1,2,?,96.14,Piso
56869.66,0,?,?,91.19,109.42,Piso
96633.3,0,2,3,114.84,146,Piso
102698.49,0,1,2,?,75.43,Piso
60864.94,0,2,3,?,107.2,Piso
60139.2,0,1,2,77.01,96,Piso
84610.8,0,2,3,?,118,Piso
75307.76,0,1,2,?,80.5,Piso
98359.88,?,?,?,70.73,93.18,Piso
96342.97,0,2,3,82.45,106.36,Piso
37713.36,0,2,3,?,111,Casa
51564,0,1,3,79.26,100,Piso
32274.92,0,1,2,?,76,Piso
36767.88,0,1,3,72.8,80,Piso
45122.03,0,?,?,?,73.11,Piso
70722.11,0,2,4,89.84,115.17,Piso
77441.66,0,1,2,?,97,Adosado
53962.87,0,1,3,?,86,Piso
44723.81,0,2,?,88.87,101,Piso
77734.27,0,1,2,58.4,78.42,Piso
61399.3,0,1,2,64,69,Piso
125559.79,0,3,4,98.53,129.3,Piso
67413.03,0,?,?,?,122,Casa
57811.56,1,?,?,?,81.82,Piso
120661.22,0,2,4,111.01,125.5,Piso
133377,0,2,4,106.19,138.17,Adosado
101641.49,0,1,2,57.42,74.44,Piso
45949.81,1,1,1,?,46.97,Piso
31810.52,0,2,3,?,132,Casa
40297.61,0,?,?,?,78,Casa
?,1,2,4,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,4,?,?,Piso
?,1,1,2,?,?,Piso
?,1,1,2,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,3,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,3,?,?,Piso
?,1,1,2,?,?,Piso
?,1,1,2,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,1,2,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,3,?,?,Piso
?,1,1,2,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,3,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,4,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,1,2,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
?,1,2,3,?,?,Piso
179943.18,?,2,3,92.25,117.9,Piso
269220,0,2,3,90.62,110.57,Atico
?,1,1,1,42.06,50.57,Piso
?,1,2,3,73.53,84,Piso
?,1,2,3,86.92,99,Piso
?,1,1,1,42.06,50.57,Piso
?,1,2,3,73.53,84,Piso
?,1,2,3,113.35,134.49,Piso
?,1,2,3,87.84,108.76,Piso
?,1,1,2,114.04,137.08,Piso
74370.67,0,1,3,?,84.69,Piso
112340.77,0,1,3,?,130,Piso
26414.82,0,?,?,?,36,Casa
105507.66,1,2,2,76.92,102.46,Piso
142005.59,0,2,4,262.03,302,Chalet
225336.8,0,2,3,94.94,119.86,Piso
72798.62,1,2,2,53.78,60.56,Piso
86340.21,0,1,2,?,85.46,Piso
97526.31,0,2,3,102.5,129.28,Piso
224325,0,?,?,?,520,Chalet
34194.63,0,1,2,?,81.23,Piso
80207.29,0,1,2,41.79,56.6,Piso
48957.86,0,1,2,?,98,Piso
40962.66,0,2,3,?,86,Piso
91956.34,1,1,2,?,100.68,Piso
68411.96,0,1,3,111.08,133.83,Casa
49760.7,0,2,4,?,110,Piso
19355.28,0,1,1,?,38.67,Piso
39989.04,0,1,2,65.19,78,Piso
15817.5,0,2,3,?,132.96,Casa
89179.06,0,2,3,?,112,Casa
58063.16,0,1,2,62.44,87.86,Piso
45514.56,0,1,3,?,91,Piso
49650.07,0,1,2,62.04,99.32,Piso
82730.72,0,1,2,57.63,75.39,Piso
78482.83,0,1,3,?,67,Piso
63474.88,1,2,3,89.99,119.19,Piso
43091.05,0,3,?,?,95,Piso
71539.19,1,1,2,57.52,74.2,Piso
89413.01,0,1,2,?,45.87,Piso
147800.47,0,2,3,79.37,91.27,Piso
56223.6,0,1,?,?,120,Casa
176179,0,?,6,189.61,233.68,Chalet
70330,0,1,2,79.46,87.41,Piso
109745.29,0,1,3,75.2,97.01,Piso
74328.08,1,1,3,?,74,Piso
106945.75,?,1,2,?,76,Piso
75403.13,0,1,2,?,85,Piso
122508.19,0,2,3,?,130,Chalet
46840.23,0,1,3,?,60,Piso
?,?,1,3,85.2,85.2,Piso
51148.8,0,1,2,74.98,83,Piso
87326.25,0,?,?,84.68,97.38,Piso
189901.33,0,3,4,158.32,190.75,Adosado
125216.24,?,?,?,?,156.47,Piso
192734.18,0,?,?,?,233,Chalet
229135,0,2,2,?,204.2,Chalet
234377.75,0,3,5,200,225.64,Chalet
85115.91,0,1,1,?,45.87,Piso
115715.55,0,?,?,73.74,88,Adosado
115715.55,0,?,?,73.74,88,Adosado
130603.76,1,?,?,?,138,Piso
58612.64,0,1,3,?,93.42,Casa
16970.49,0,?,?,?,22.8,Casa
58345.45,0,?,?,?,73,Casa
74265.46,0,?,?,60.86,79.67,Piso
59023.88,0,1,3,?,103.07,Piso
31618.18,0,?,?,52,67.32,Piso
175713.52,1,2,3,?,106.77,Piso
134446.43,0,?,?,?,104,Chalet
137104.21,0,2,4,?,122.29,Piso
65204.06,0,1,1,?,37,Piso
126409.49,1,?,3,121.45,157.38,Duplex
144822.55,1,?,3,123.39,184.64,Duplex
131604.04,1,?,3,115.77,175.86,Duplex
120971.68,1,2,3,124.38,172.69,Duplex
99461.2,1,2,3,100.07,130.87,Duplex
133442.51,1,?,3,122.15,165.17,Duplex
126360.82,1,?,3,117.73,158.31,Duplex
125490.32,1,?,4,137.4,185.3,Duplex
97594.16,0,?,?,?,88.35,Piso
82208.44,0,2,3,85,110,Piso
38978.9,0,?,?,101.77,122.61,Chalet
154127,0,2,3,106.33,143.11,Adosado
93612.77,0,?,?,105.16,131.45,Piso
77603.64,0,?,?,?,97.07,Piso
128652,1,?,?,?,110,Piso
132467.42,1,?,?,?,110,Piso
133078.75,1,?,?,?,110,Piso
129875,1,?,?,?,110,Piso
129909.73,1,?,?,?,110,Piso
126375,1,?,?,?,110,Piso
134150.64,1,?,?,?,110,Piso
126375,1,?,?,?,110,Piso
131099,1,?,?,?,110,Piso
127599,1,?,?,?,110,Piso
131186.36,1,?,?,?,110,Piso
121444,1,?,?,?,92,Piso
116816,1,?,?,?,88,Piso
121444,1,?,?,?,92,Piso
116816,1,?,?,?,88,Piso
148277.5,?,1,2,60.17,70.56,Piso
132238.6,1,?,?,?,110,Piso
113232,1,?,?,?,96,Piso
128793.4,1,?,?,?,110,Piso
132225.39,1,?,?,?,110,Piso
113232,1,?,?,?,96,Piso
133965.32,1,?,?,?,110,Piso
129353.22,1,?,?,?,110,Piso
133579.31,1,?,?,?,110,Piso
126375,1,?,?,?,110,Piso
133779.79,1,?,?,?,110,Piso
130055.6,1,?,?,?,110,Piso
130076.21,1,?,?,?,110,Piso
132323,1,?,?,?,110,Piso
132654.99,1,?,?,?,110,Piso
132323,1,?,?,?,110,Piso
132649.92,1,?,?,?,110,Piso
121444,1,?,?,?,92,Piso
116816,1,?,?,?,88,Piso
121444,1,?,?,?,92,Piso
116816,1,?,?,?,88,Piso
116311.87,0,2,3,211.25,242.2,Adosado
116311.87,0,2,3,218.05,242.2,Adosado
116311.87,0,2,3,218.05,242.2,Adosado
116311.87,0,2,3,218.05,242.2,Adosado
116311.87,0,2,3,214.85,242.2,Adosado
106519.71,0,?,?,89.91,114.6,Piso
95694.4,0,?,?,104.23,127.06,Duplex
87774,0,?,?,?,81.26,Piso
64779.31,0,?,?,?,90.46,Casa
75720.68,?,?,?,?,62,Piso
139922,0,?,?,?,192.3,Chalet
186123.4,1,?,?,?,118.07,Piso
195798.81,0,?,?,111.79,120.42,Piso
166735.89,0,?,?,112.7,135.24,Chalet
66913.98,0,?,?,?,71.22,Piso
59608.04,0,?,?,?,62.86,Piso
143328.77,0,?,?,?,190.52,Duplex
65108.66,0,?,?,?,68.84,Piso
89808.5,0,?,?,?,79.12,Atico
59647.22,0,?,?,?,62.86,Piso
62922.31,0,?,?,?,67.16,Piso
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
?,?,?,?,?,?,Chalet
217604.05,?,?,?,112.03,112.03,Piso
155086.8,0,2,3,138.41,162.37,Adosado
200503.82,0,3,5,201.25,244.73,Casa
?,?,2,3,81.1,107.4,Piso
192717.7,0,?,?,?,197.6,Chalet
148868.21,0,3,4,133.54,158.13,Adosado
129545.11,0,?,?,95.8,115,Piso
91835,0,3,3,149.05,164.1,Adosado
160729.97,0,?,?,?,145.71,Piso
84279,0,?,?,65.36,73.38,Chalet
123949.98,0,?,?,?,106.04,Piso
90487,0,3,3,?,125.46,Adosado
79080,0,3,3,96.61,125.46,Adosado
178488,?,2,3,74.73,87.72,Piso
75007.38,0,?,?,?,43.2,Piso
?,?,?,?,?,?,Piso
84152.62,?,1,4,92.02,110.42,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
?,?,?,?,?,?,Piso
149475.4,0,?,?,85.31,85.31,Piso
?,?,?,?,?,?,Piso
67870,0,?,?,?,77,Piso
41400,?,?,?,?,48,Piso
47438,?,?,?,?,55,Piso
54338,?,?,?,?,63,Piso
69659,?,?,?,?,77.8,Piso
64163,?,?,?,?,72,Piso
67463,?,?,?,?,77,Piso
54338,?,?,?,?,63,Piso
62564,?,?,?,?,70,Piso
62148,?,?,?,?,69,Piso
71409,?,?,?,?,79,Piso
57804,?,?,?,?,71,Piso
64786,?,?,?,?,69,Piso
57788,?,?,?,?,67,Piso
71113,?,?,?,?,77,Piso
71796,?,?,?,?,81,Piso
71503,?,?,?,?,79,Piso
56925,?,?,?,?,66,Piso
58650,?,?,?,?,68,Piso
63322,?,?,?,?,71,Piso
71810,?,?,?,?,79,Piso
63681,?,?,?,?,71,Piso
64174,?,?,?,?,69,Piso
57025,?,?,?,?,67,Piso
67734,?,?,?,?,77,Piso
71244,?,?,?,?,81,Piso
70065,?,?,?,?,79,Piso
59345,?,?,?,?,66,Piso
60914,?,?,?,?,68,Piso
189233.29,?,?,?,89.87,106.05,Piso
64097,?,?,?,?,71,Piso
72199,?,?,?,?,60,Piso
80111,?,?,?,?,66,Piso
79139,?,?,?,?,66.8,Piso
74411,?,?,?,?,64,Piso
55498.27,0,1,3,58.1,71.8,Casa
71319,?,?,?,?,59,Piso
73372,?,?,?,?,62,Piso
72389,?,?,?,?,60,Piso
73128,?,?,?,?,63,Piso
79431,?,?,?,?,66,Piso
111600,0,1,2,73.3,73.3,Piso
80404,?,?,?,?,66,Piso
54367.55,0,1,3,74.57,93.7,Piso
41210.11,0,?,?,?,28.81,Piso
49200,0,?,?,74.67,82,Piso
71764.34,0,?,?,?,84,Casa
234051.71,0,?,?,?,294.5,Casa
164573,0,?,?,280.85,328.28,Adosado
81763.9,0,?,?,?,59.58,Piso
65706.17,0,1,3,65.52,78.67,Piso
47224.87,0,?,?,81.59,100.91,Piso
130439.02,0,1,3,157.62,157.62,Casa
84949.28,0,1,3,58,58,Casa
111784.43,1,1,2,84.63,103.55,Piso
139038,1,2,3,101,116,Piso
164592.51,?,2,4,97.39,120,Piso
103000,0,2,4,113,113.36,Casa
?,0,1,3,188,235,Chalet
63749.29,0,1,3,?,86.03,Piso
222310.49,0,1,2,51.84,60.84,Chalet
32900,0,?,?,?,?,Piso
40239.75,0,?,?,?,75,Piso
117263.45,0,2,3,86.95,113.1,Piso
